sku,centro,week,discount_rate,model_depth,depth_delta,model_prob,units_sold,gross_revenue
HK1151071HKB00M,7501,2025-12-08,0.2998727041280233,0.30695224,0.007079533954862438,0.9999131,1.0,38500.0
HK1151071HKB00M,7501,2025-12-22,0.2998727041280233,0.29906383,-0.0008088725602590219,0.9998574,1.0,38500.0
HK1151071HKB00S,7501,2025-12-08,0.2998727041280233,0.3024659,0.002593181749585949,0.9999032,1.0,38500.0
HK1151071HKB0XL,7501,2025-12-15,0.2998727041280233,0.3036611,0.0037884038889444693,0.9999039,1.0,38500.0
HK1151071MTNF00L,7501,2025-08-11,0.2,0.20184878,0.0018487751483917125,0.999778,1.0,46392.0
HK1151071MTNF00L,7501,2025-11-24,0.2998727041280233,0.30647305,0.006600342413190685,0.99990916,1.0,38500.0
HK1151071MTNF00L,AB75,2025-05-05,0.1499913778237627,0.15408252,0.0040911439724637955,0.99963415,1.0,49292.0
HK1151071MTNF00S,7501,2025-11-24,0.1,0.12451595,0.024515950679779047,0.9999318,1.0,34191.0
HK1151071MTNF0XL,7501,2025-11-24,0.17734996773499678,0.20491147,0.027561502678211225,0.9999156,2.0,76490.0
HK1151077BLK00L,7501,2025-01-27,0.2999533271102814,0.30512887,0.005175545284280381,0.99992275,2.0,104993.0
HK1151077BLK00L,7501,2025-04-21,0.5999411678187969,0.6024509,0.0025097394115802807,0.99989426,1.0,27200.0
HK1151077BLK00L,7501,2025-05-19,0.3999117517281953,0.42512253,0.02521077754006945,0.9998869,1.0,40800.0
HK1151077BLK00L,7501,2025-06-16,0.3329931417374265,0.3705848,0.03759164420083644,0.9999528,4.0,163390.0
HK1151077BLK00L,7501,2025-06-30,0.3999117517281953,0.4112749,0.011363158244949212,0.9999393,1.0,40800.0
HK1151077BLK00L,7501,2025-07-07,0.3999117517281953,0.40883732,0.008925566692214837,0.99993753,1.0,40800.0
HK1151077BLK00L,7501,2025-07-14,0.3999117517281953,0.40417778,0.00426603319154345,0.9999199,3.0,122400.0
HK1151077BLK00L,7501,2025-07-28,0.3999117517281953,0.40853184,0.00862009288774096,0.99981886,1.0,40800.0
HK1151077BLK00L,7501,2025-08-04,0.3999117517281953,0.41417018,0.014258424062591424,0.99990106,2.0,81600.0
HK1151077BLK00L,7501,2025-08-18,0.3999117517281953,0.40777037,0.007858613748412957,0.99986124,2.0,81600.0
HK1151077BLK00L,7501,2025-08-25,0.3999117517281953,0.41223958,0.012327829618316521,0.99990606,1.0,40800.0
HK1151077BLK00L,7501,2025-09-01,0.3999117517281953,0.40178847,0.0018767214010771416,0.99985564,1.0,40800.0
HK1151077BLK00L,7501,2025-09-08,0.3999117517281953,0.40445432,0.004542568940978875,0.9998622,1.0,40800.0
HK1151077BLK00L,7501,2025-09-15,0.3999117517281953,0.398354,-0.0015577578355256416,0.99994004,1.0,40800.0
HK1151077BLK00L,7501,2025-09-22,0.3999117517281953,0.39916825,-0.0007434987832490303,0.9998956,3.0,122400.0
HK1151077BLK00M,7501,2024-12-23,0.037501666888918525,0.050186083,0.012684415831838006,0.9998882,4.0,288711.0
HK1151077BLK00M,7501,2025-06-16,0.3999117517281953,0.38777083,-0.0121409201432649,0.9999597,2.0,81600.0
HK1151077BLK00M,7501,2025-06-23,0.4499191057508457,0.45999503,0.010075925605965819,0.9999385,2.0,74800.0
HK1151077BLK00M,7501,2025-07-07,0.3999117517281953,0.4145268,0.014615038652282586,0.9999347,1.0,40800.0
HK1151077BLK00M,7501,2025-07-21,0.3999117517281953,0.4120257,0.012113938350540032,0.99989736,1.0,40800.0
HK1151077BLK00M,7501,2025-08-11,0.3999117517281953,0.41344863,0.013536880035262933,0.99990034,1.0,40800.0
HK1151077BLK00M,7501,2025-09-22,0.30728372040458835,0.33078042,0.023496696322477695,0.9998746,4.0,163580.0
HK1151077BLK00M,7501,2025-10-06,0.3999117517281953,0.39799213,-0.001919617633957038,0.99987984,1.0,40800.0
HK1151077BLK00M,7501,2025-10-20,0.3999117517281953,0.40663123,0.006719479579788079,0.99993896,1.0,40800.0
HK1151077BLK00M,7501,2025-11-10,0.3999117517281953,0.39889792,-0.0010138356496278145,0.99994075,1.0,40800.0
HK1151077BLK00M,7599,2026-01-05,0.29989704368289455,0.29674777,-0.00314926979716762,0.9999039,2.0,95200.0
HK1151077BLK00S,7501,2025-06-16,0.3999117517281953,0.40117127,0.0012595153044279717,0.9999422,1.0,40800.0
HK1151077BLK00S,7501,2025-07-14,0.3999117517281953,0.39176247,-0.008149286489624152,0.99993,1.0,40800.0
HK1151077BLK00S,7501,2025-08-04,0.3999117517281953,0.39446685,-0.005444904546875129,0.9999056,1.0,40800.0
HK1151077BLK00S,7501,2025-08-18,0.3999117517281953,0.39395612,-0.0059556269456330635,0.99989724,1.0,40800.0
HK1151077BLK00S,7501,2025-08-25,0.3999117517281953,0.3930344,-0.006877353172439704,0.9998801,1.0,40800.0
HK1151077BLK00S,7501,2025-09-22,0.3999117517281953,0.38571024,-0.014201512317794929,0.99985886,1.0,40800.0
HK1151077BLK0XL,7501,2025-04-21,0.5999411678187969,0.6043406,0.004399445069539265,0.9998073,2.0,54400.0
HK1151077BLK0XL,7501,2025-04-28,0.5999411678187969,0.59865767,-0.0012835001819255787,0.9998209,1.0,27200.0
HK1151077BLK0XL,7501,2025-11-03,0.3999117517281953,0.41229337,0.012381622810226312,0.999928,1.0,40800.0
HK1151077BLK0XL,7501,2025-11-17,0.3999117517281953,0.40760002,0.007688263673644891,0.9998907,1.0,40800.0
HK1151077BLK0XL,7501,2025-12-01,0.29989704368289455,0.3994369,0.09953984739605443,0.9998909,1.0,47600.0
HK1151077BLK0XL,7501,2026-03-02,0.19988233563759378,0.26644394,0.0665616023792977,0.9999263,1.0,54400.0
HK1151079BLK00L,7501,2025-03-10,0.2,0.19978228,-0.00021771788597108044,0.9998903,1.0,59992.0
HK1151079BLK00L,7501,2025-06-09,0.29990665422056273,0.3024574,0.0025507379951660303,0.9999385,1.0,52500.0
HK1151079BLK00L,7501,2025-06-30,0.29990665422056273,0.30743277,0.007526116508502212,0.9999449,1.0,52500.0
HK1151079BLK00M,7501,2025-06-16,0.29990665422056273,0.30031964,0.0004129876079742578,0.999954,2.0,105000.0
HK1151079BLK00M,7501,2025-06-23,0.29990665422056273,0.29875258,-0.001154078107815537,0.9999536,2.0,105000.0
HK1151079BLK00M,7501,2025-07-21,0.34991332177623685,0.3530063,0.003092981534157435,0.99991095,1.0,48750.0
HK1151079BLK00M,7501,2025-09-22,0.34991332177623685,0.34791726,-0.0019960630367654164,0.999877,1.0,48750.0
HK1151079BLK00M,7501,2025-10-20,0.34991332177623685,0.35412937,0.004216052251015345,0.99993575,1.0,48750.0
HK1151079BLK00M,7501,2025-11-10,0.34991332177623685,0.3430959,-0.006817423148001989,0.9999397,1.0,48750.0
HK1151079BLK00S,7501,2025-06-16,0.29990665422056273,0.30607653,0.006169872421282974,0.9999459,1.0,52500.0
HK1151079BLK0XL,7501,2025-06-23,0.29990665422056273,0.308339,0.008432345527667251,0.99994123,1.0,52500.0
HK1151079BLK0XL,7501,2025-08-11,0.34991332177623685,0.35785785,0.007944531397972743,0.9998647,1.0,48750.0
HK1151079BLK0XL,7501,2025-09-01,0.34991332177623685,0.35596535,0.006052024321709315,0.99984896,1.0,48750.0
HK1151079BLK0XL,7501,2025-10-06,0.34991332177623685,0.35524145,0.005328125910912196,0.99989176,1.0,48750.0
HK1151079BLK0XL,7501,2025-11-03,0.34991332177623685,0.34338775,-0.0065255690048592885,0.9998896,1.0,48750.0
HK1151079BLK0XL,7501,2025-12-29,0.29990665422056273,0.3070425,0.007135855096835342,0.9997851,1.0,52500.0
HK1151080BLK00L,7501,2025-11-24,0.29990665422056273,0.30078992,0.0008832682552520899,0.9999429,1.0,52500.0
HK1151080BLK00L,7501,2025-12-08,0.29990665422056273,0.30155233,0.0016456712665741113,0.9999362,1.0,52500.0
HK1151080BLK00L,7501,2025-12-22,0.29990665422056273,0.2930239,-0.0068827401218231055,0.9999118,2.0,105000.0
HK1151080BLK00L,7501,2026-02-16,0.09994665955460728,0.13961571,0.03966905499541103,0.99992776,2.0,134990.0
HK1151080BLK00M,7501,2026-02-16,0.19989331910921457,0.20200998,0.0021166568009721998,0.99992704,1.0,60000.0
HK1151080BLK00M,7599,2026-01-05,0.29990665422056273,0.29653943,-0.0033672283706481787,0.9998971,1.0,52500.0
HK1151080BLK00M,AB75,2025-05-26,0.2,0.20193048,0.0019304782152175792,0.99962723,1.0,62392.0
HK1151080BLK00S,7501,2025-06-23,0.09994871137325298,0.10440149,0.0044527802091406665,0.9997855,2.0,140390.0
HK1151080BLK00S,7599,2026-01-05,0.29990665422056273,0.29691768,-0.00298897729490355,0.99988747,1.0,52500.0
HK1151080BLK0XL,7501,2025-12-29,0.29990665422056273,0.30083758,0.0009309221687500147,0.9998753,1.0,52500.0
HK1151080BLK0XL,7599,2026-01-05,0.29990665422056273,0.29616138,-0.0037452708301360937,0.99990606,1.0,52500.0
HK1151082ARF00L,7501,2026-03-09,0.2998653587228313,0.30263183,0.0027664664858326193,0.9999223,1.0,36400.0
HK1151082ARF00M,7501,2025-11-24,0.22276202043294993,0.24701613,0.02425411144494924,0.99992096,3.0,108790.0
HK1151082ARF00M,7501,2025-12-01,0.2998653587228313,0.30098423,0.0011188748949512717,0.9998648,1.0,36400.0
HK1151082ARF00M,7501,2025-12-15,0.2998653587228313,0.3021714,0.0023060504072651145,0.99988055,1.0,36400.0
HK1151082ARF00M,7599,2026-01-05,0.2998653587228313,0.29784805,-0.002017312896873069,0.9999075,1.0,36400.0
HK1151082ARF00S,7501,2025-12-01,0.2998653587228313,0.30543047,0.005565113174293923,0.99988735,2.0,72800.0
HK1151082ARF00S,7501,2025-12-22,0.2998653587228313,0.2966728,-0.003192567480231834,0.99991703,1.0,36400.0
HK1151082ARF00S,7501,2026-01-19,0.2998653587228313,0.29656217,-0.003303193700934959,0.99994075,1.0,36400.0
HK1151082ARF00S,7501,2026-02-09,0.2998653587228313,0.28982726,-0.010038101328040672,0.9999237,1.0,36400.0
HK1151082ARF00S,7501,2026-03-02,0.2998653587228313,0.3012075,0.001342153894279885,0.99992883,1.0,36400.0
HK1151082ARF00S,7501,2026-03-16,0.2998653587228313,0.29777136,-0.002093994272376609,0.9999372,1.0,36400.0
HK1151082ARF00S,7599,2026-01-05,0.2998653587228313,0.2961671,-0.003698253286506248,0.99988174,2.0,72800.0
HK1151082ARF0XS,7501,2026-01-12,0.2998653587228313,0.30085355,0.0009881917112812277,0.9999263,1.0,36400.0
HK1151082ARF0XS,7501,2026-03-16,0.2998653587228313,0.29653504,-0.0033303138143077615,0.999931,1.0,36400.0
HK1151082ARF0XS,7599,2026-01-05,0.2998653587228313,0.2965259,-0.003339463127280784,0.999912,1.0,36400.0
HK1151082BLK00M,7501,2025-07-07,0.19234468166955185,0.19841893,0.006074248503368379,0.999826,1.0,41990.0
HK1151082BLK00M,7501,2025-12-29,0.2998653587228313,0.29909438,-0.0007709797746196512,0.99988425,1.0,36400.0
HK1151082BLK00M,7501,2026-03-09,0.3998845931909983,0.38692984,-0.012954753341526237,0.99993837,1.0,31200.0
HK1151082BLK00S,7501,2025-05-19,0.19984612425466436,0.2024451,0.002598980463543954,0.9996921,1.0,41600.0
HK1151082BLK00S,AB75,2025-11-03,0.9,0.83392733,-0.06607266664505007,0.9998975,3.0,109179.0
HK1151082BLK0XS,7501,2025-12-29,0.2998653587228313,0.3013492,0.0014838341349109885,0.99987864,1.0,36400.0
HK1151084BLK00L,7501,2025-06-23,0.09984480082772892,0.10748958,0.007644777598155322,0.99971753,1.0,52200.0
HK1151084BLK00L,7501,2025-12-29,0.2998727041280233,0.2991834,-0.0006893056428395883,0.99988556,1.0,38500.0
HK1151084BLK00L,7501,2026-02-02,0.2998727041280233,0.30008233,0.00020962180734046543,0.9999174,1.0,38500.0
HK1151084BLK00M,7501,2025-12-15,0.2998727041280233,0.30071178,0.0008390766584909781,0.99991345,1.0,38500.0
HK1151084BLK00M,7501,2026-02-23,0.2998727041280233,0.2986033,-0.0012694078481160775,0.9999485,1.0,38500.0
HK1151084BLK00S,7501,2025-12-08,0.2998727041280233,0.30381972,0.003947011848691784,0.99989164,1.0,38500.0
HK1151084BLK00S,7501,2025-12-29,0.2998727041280233,0.30079883,0.0009261292421854361,0.99990463,1.0,38500.0
HK1151084HKB00L,7501,2025-11-17,0.2998727041280233,0.3009182,0.0010454875433481559,0.99979955,1.0,38500.0
HK1151084HKB00L,7501,2025-11-24,0.2998727041280233,0.29918998,-0.0006827193295919076,0.99978584,1.0,38500.0
HK1151084HKB00L,7501,2026-01-12,0.2998727041280233,0.30050376,0.0006310564482248648,0.9999064,1.0,38500.0
HK1151084HKB00M,7501,2025-07-21,0.29987928953267806,0.30314574,0.0032664469232392968,0.9998481,1.0,40600.0
HK1151084HKB00M,7501,2026-03-09,0.39989088925259136,0.38674396,-0.013146926487851374,0.9999113,2.0,66000.0
HK1151084HKB00S,7501,2025-07-14,0.29987928953267806,0.3003518,0.0004725090017152489,0.9997094,1.0,40600.0
HK1151084HKB00S,7501,2025-11-17,0.2998727041280233,0.3009265,0.0010538023912943228,0.9998894,2.0,77000.0
HK1151084HKB0XL,7501,2026-03-09,0.39989088925259136,0.39484695,-0.005043943251538507,0.9998591,1.0,33000.0
HK1151091BLK00L,7599,2026-01-05,0.29989704368289455,0.2969565,-0.002940534331164202,0.9999187,1.0,47600.0
HK1151091BLK00M,7501,2025-07-21,0.3999117517281953,0.4027687,0.002856949586730828,0.999808,1.0,40800.0
HK1151091BLK00M,7501,2025-12-15,0.29989704368289455,0.3181834,0.01828634860340611,0.99993074,1.0,47600.0
HK1151091BLK00M,7502,2025-12-01,0.29989704368289455,0.30455062,0.004653574250378767,0.9998896,1.0,47600.0
HK1151091BLK00M,7502,2025-12-22,0.29989704368289455,0.3004912,0.0005941701156284007,0.999907,1.0,47600.0
HK1151091BLK00M,7599,2025-11-24,0.29989704368289455,0.2957328,-0.004164247490725359,0.99993575,1.0,47600.0
HK1151091BLK00M,7599,2026-01-05,0.29989704368289455,0.2921805,-0.007716535307726702,0.99988866,2.0,95200.0
HK1151091BLK00M,AB75,2025-10-06,0.24775188107909707,0.25285965,0.005107770963291847,0.999899,2.0,81980.0
HK1151091BLK00S,7501,2026-03-09,0.1999411678187969,0.21595885,0.016017680776822307,0.9998641,2.0,108792.0
HK1151091BLK00S,7502,2025-11-24,0.29989704368289455,0.30298096,0.0030839157325412425,0.99990463,1.0,47600.0
HK1151091BLK00S,7502,2025-12-15,0.29989704368289455,0.30080262,0.000905574582257429,0.9999193,1.0,47600.0
HK1151091BLK00S,7599,2026-01-05,0.29989704368289455,0.29930973,-0.0005873131531093922,0.9998914,2.0,95200.0
HK1151091BLK0XS,7599,2026-01-05,0.29989704368289455,0.2976612,-0.002235858418307146,0.99992406,1.0,47600.0
HK1151091BLK0XS,AB75,2025-11-17,0.2,0.2031434,0.0031434029340743908,0.9999051,1.0,54392.0
HK1155074DFC055,AB75,2025-03-24,0.07499807677513655,0.07486506,-0.00013301871067579463,0.9998492,2.0,240482.0
HK1155074DFC060,AB75,2025-03-10,0.1499961535502731,0.15023515,0.0002389927338302955,0.9998642,1.0,110492.0
HK1155074DFC070,AB75,2025-03-24,0.1499961535502731,0.15251903,0.002522878808850132,0.9998977,1.0,110492.0
HK1155074DFC070,AB75,2025-06-02,0.042856514858449095,0.090978384,0.04812186915949524,0.99986625,4.0,435462.0
HK1155074DFC070,AB75,2025-06-30,0.1499961535502731,0.14869425,-0.001301906542903103,0.9999099,1.0,110492.0
HK1155074DFC075,7501,2025-03-31,0.14993461035464267,0.14789397,-0.0020406451103494594,0.9999136,1.0,110500.0
HK1155074DFC075,7501,2025-07-21,0.2,0.2052421,0.0052420973777770885,0.9999143,1.0,103992.0
HK1155074DFC075,AB75,2025-02-10,0.1499961535502731,0.15113683,0.001140676898831211,0.99986196,1.0,110492.0
HK1155074DFC080,AB75,2025-03-03,0.04999871785009103,0.051321167,0.0013224496487359502,0.999816,3.0,370472.0
HK1155074DFC080,AB75,2025-04-28,0.1499961535502731,0.14741766,-0.0025784890223800316,0.999931,1.0,110492.0
HK1155074DFC080,AB75,2025-05-05,0.1499961535502731,0.14910567,-0.0008904854823409691,0.9999273,1.0,110492.0
HK1155074DFC085,AB75,2025-02-10,0.1499961535502731,0.15113683,0.001140676898831211,0.99986196,1.0,110492.0
HK1155074DFC090,AB75,2025-03-17,0.1499961535502731,0.15062132,0.0006251712273300514,0.9999187,1.0,110492.0
HK1155074FNTL060,7501,2026-02-16,0.1499961535502731,0.1578751,0.007878952188366734,0.9998317,1.0,110492.0
HK1155111BHLB085,7501,2025-12-01,0.1499968748046753,0.15027983,0.0002829600618484418,0.99984205,1.0,135992.0
HK1155111BHLB090,7501,2025-12-29,0.049940621288830554,0.052899208,0.00295858663100549,0.99980503,1.0,152000.0
HK1155111BHLB090,7501,2026-02-02,0.19994999687480466,0.2006836,0.0007335968751953359,0.999923,1.0,128000.0
HK1155111BHLB090,7501,2026-02-16,0.19994999687480466,0.20388278,0.003932786776547265,0.9999348,1.0,128000.0
HK1155111BHLB090,7502,2026-02-16,0.19994999687480466,0.20256412,0.00261412341785891,0.9999075,1.0,128000.0
HK1155111BHLB095,7502,2025-12-29,0.19994999687480466,0.20113167,0.001181674792294335,0.99991584,1.0,128000.0
HK1155111BHLB105,7502,2026-01-12,0.19994999687480466,0.20035113,0.00040113706779940084,0.99982554,1.0,128000.0
HK1155111BHLB105,AB75,2026-02-09,0.1499968748046753,0.15281951,0.002822639469921867,0.9999367,1.0,135992.0
HK1155111BWHT080,7502,2026-01-05,0.19994999687480466,0.19862606,-0.0013239405612899546,0.9999503,1.0,128000.0
HK1155111BWHT100,7501,2026-03-09,0.2999562472654541,0.29856592,-0.0013903230978210557,0.99990964,1.0,112000.0
HK1155111BWHT105,AB75,2026-02-02,0.1499968748046753,0.1522564,0.002259524588406364,0.99992824,1.0,135992.0
HK1155111BWHT110,7502,2025-12-29,0.19994999687480466,0.20003372,8.372743320925191e-05,0.9998802,1.0,128000.0
HK1155111BWHT120,7501,2026-03-02,0.19994999687480466,0.20987077,0.009920773698811364,0.9999385,1.0,128000.0
HK1155111BWHT125,AB75,2025-12-22,0.1499968748046753,0.15268074,0.002683864955723564,0.99990356,1.0,135992.0
HK1155111DHN080,7501,2025-06-30,0.1499968748046753,0.15058087,0.0005839933202865522,0.99991643,1.0,135992.0
HK1155111DHN080,AB75,2025-04-07,0.1499968748046753,0.15285671,0.002859832768261711,0.9998956,1.0,135992.0
HK1155111DHN080,AB75,2025-05-05,0.1499968748046753,0.14901908,-0.0009777973844406207,0.99993265,1.0,135992.0
HK1155111DHN085,AB75,2025-03-31,0.1499968748046753,0.1510369,0.0010400284574630658,0.99989974,1.0,135992.0
HK1155111DHN085,AB75,2025-04-07,0.1499968748046753,0.14868686,-0.0013100187732574542,0.9998828,1.0,135992.0
HK1155111DHN090,7501,2025-03-31,0.07497343583973998,0.07325464,-0.0017187984195625172,0.9998006,2.0,295990.0
HK1155111DHN090,7501,2025-05-12,0.2,0.20044391,0.00044390857219694935,0.99991155,2.0,255984.0
HK1155111DHN090,7501,2025-05-19,0.1,0.1307979,0.03079789280891418,0.9998658,2.0,287982.0
HK1155111DHN090,7501,2025-06-09,0.15000312519532472,0.15630203,0.0062989096595642,0.99993527,1.0,135991.0
HK1155111DHN090,AB75,2025-04-07,0.3,0.30024087,0.0002408742904663197,0.99989974,1.0,111993.0
HK1155111DHN090,AB75,2025-06-16,0.2,0.20622255,0.006222549080848683,0.9999237,1.0,127992.0
HK1155111DHN090,AB75,2025-09-01,0.1,0.13024175,0.030241751670837397,0.999897,2.0,287982.0
HK1155111DHN095,AB75,2025-04-07,0.3,0.30024087,0.0002408742904663197,0.99985814,1.0,111993.0
HK1155111DHN095,AB75,2025-06-09,0.1499968748046753,0.18412514,0.0341282655046585,0.99994576,1.0,135992.0
HK1155111DHN100,7501,2025-04-21,0.24995312207012937,0.24712583,-0.002827287843521098,0.9999064,1.0,120000.0
HK1155111DHN100,7501,2025-05-12,0.1,0.1506674,0.05066739916801452,0.999892,2.0,287982.0
HK1155111DHN100,7501,2025-06-09,0.1499968748046753,0.17578408,0.02578720641595153,0.9999194,1.0,135992.0
HK1155111DHN100,AB75,2025-04-14,0.1499968748046753,0.15262851,0.002631636385739128,0.99988806,1.0,135992.0
HK1155111DHN105,7501,2025-08-04,0.1499968748046753,0.15085563,0.0008587558315399091,0.9999175,1.0,135992.0
HK1155111DHN105,AB75,2025-06-02,0.05357055159943746,0.06925273,0.015682177816456096,0.9999163,3.0,423972.0
HK1155111DHN110,7501,2025-04-14,0.0499989582682251,0.066014476,0.016015517852246856,0.99975103,3.0,455972.0
HK1155111DHN110,7501,2025-05-12,0.2,0.20273392,0.002733919024467457,0.99993575,1.0,127992.0
HK1155111DHN110,AB75,2025-04-07,0.1499968748046753,0.15285671,0.002859832768261711,0.9999045,1.0,135992.0
HK1155111DHN115,7501,2025-03-31,0.07497343583973998,0.07325464,-0.0017187984195625172,0.9998006,2.0,295990.0
HK1155111DHN120,7501,2025-04-14,0.07499843740233765,0.0801659,0.005167462887674709,0.99984586,2.0,295982.0
HK1155111DHN120,AB75,2025-06-23,0.1499968748046753,0.15282398,0.0028271098182800214,0.99991584,1.0,135992.0
HK1155111DHN120,AB75,2025-07-21,0.1499968748046753,0.14868325,-0.0013136248542663653,0.9999355,1.0,135992.0
HK1155111HLF080,7501,2025-09-22,0.2,0.19962595,-0.0003740459680557362,0.999926,1.0,127992.0
HK1155111HLF085,AB75,2025-09-01,0.2,0.19864736,-0.0013526350259780995,0.99993765,1.0,127992.0
HK1155111HLF085,AB75,2025-11-24,0.1499968748046753,0.16185784,0.01186096859437255,0.99994683,1.0,135992.0
HK1155111HLF090,7501,2025-06-30,0.19994999687480466,0.20046557,0.0005155779857681508,0.99981207,1.0,128000.0
HK1155111HLF095,7501,2026-02-16,0.19994999687480466,0.20831065,0.008360651924137902,0.9999356,1.0,128000.0
HK1155111HLF100,7501,2025-06-23,0.19994999687480466,0.20126934,0.0013193466205642934,0.9998043,1.0,128000.0
HK1155111HLF100,AB75,2025-09-22,0.1499968748046753,0.15232356,0.0023266841219070356,0.99991417,1.0,135992.0
HK1155111HLF100,AB75,2025-11-17,0.1499968748046753,0.14722417,-0.0027727018548843463,0.9999552,1.0,135992.0
HK1155111HLF105,7599,2025-08-04,0.3,0.29530326,-0.004696744680404652,0.9999418,1.0,111993.0
HK1155111HLF110,7501,2026-02-23,0.19994999687480466,0.21669325,0.01674325545025332,0.9999254,1.0,128000.0
HK1155111HLF110,AB75,2025-11-17,0.1499968748046753,0.1516883,0.0016914178178909223,0.99995565,1.0,135992.0
HK1155111HLF115,AB75,2025-07-14,0.3,0.29825237,-0.0017476260662078746,0.99987805,1.0,111993.0
HK1155111MVR105,7502,2026-02-23,0.19994999687480466,0.2039496,0.0039996035833404775,0.9998709,1.0,128000.0
HK1155111MVR110,7501,2026-03-09,0.19994999687480466,0.20384654,0.003896547152523827,0.9998807,1.0,128000.0
HK1155111SYZ085,7501,2026-03-09,0.2999562472654541,0.29848087,-0.001475378925915538,0.999908,1.0,112000.0
HK1155111SYZ090,7501,2026-03-09,0.2999562472654541,0.3003223,0.00036604696977537987,0.9998822,1.0,112000.0
HK1155111SYZ095,7501,2026-02-23,0.19994999687480466,0.20552662,0.005576623274807763,0.9998864,1.0,128000.0
HK1155111SYZ110,7501,2026-03-09,0.19994999687480466,0.20387097,0.003920970155720543,0.99989295,1.0,128000.0
HK1155111SYZ130,7501,2026-02-23,0.1499968748046753,0.14907165,-0.0009252260877487262,0.99988747,1.0,135992.0
HK1155111VVY080,AB75,2025-01-06,0.1499968748046753,0.15204376,0.002046885018170158,0.99991345,1.0,135992.0
HK1155111VVY085,7501,2024-12-16,0.1499968748046753,0.15673508,0.006738202695668022,0.99985385,1.0,135992.0
HK1155111VVY090,AB75,2025-01-20,0.1499968748046753,0.15184255,0.0018456746385696332,0.99991345,1.0,135992.0
HK1155111VVY095,AB75,2024-12-23,0.1499968748046753,0.1515826,0.0015857238815429608,0.9998247,1.0,135992.0
HK1155111VVY100,7501,2024-12-23,0.15000312519532472,0.1550407,0.005037571067988578,0.99969447,1.0,135991.0
HK1155111VVY110,7501,2024-12-23,0.3,0.30821735,0.00821734666824342,0.99980193,1.0,111993.0
HK1155112NHK090,AB75,2025-12-01,0.1,0.11039058,0.010390581190586085,0.99981195,1.0,197991.0
HK1155112NHK100,AB75,2026-01-12,0.2,0.1998507,-0.00014930665493012585,0.9997887,1.0,219992.0
HK1155112TTW080,7501,2025-11-24,0.1999709080330194,0.20953603,0.009565122855538039,0.9998746,1.0,220000.0
HK1155112TTW080,AB75,2025-09-08,0.2,0.19916324,-0.0008367568254470936,0.99987924,1.0,219992.0
HK1155112TTW085,7501,2025-09-08,0.3,0.30034834,0.000348341464996349,0.99981445,1.0,192493.0
HK1155112TTW085,AB75,2026-01-26,0.14999818175206373,0.15355438,0.003556198187969234,0.9999311,1.0,233742.0
HK1155112TTW095,AB75,2025-09-01,0.3,0.29136196,-0.008638042211532582,0.99983656,1.0,192493.0
HK1155112TTW095,AB75,2025-11-10,0.14999818175206373,0.17524956,0.025251379915378597,0.9998665,1.0,233742.0
HK1155112TTW100,7501,2025-06-23,0.1999709080330194,0.20061317,0.0006422628291784804,0.9997956,1.0,220000.0
HK1155112TTW105,7501,2025-08-11,0.14999818175206373,0.15231109,0.002312904902599361,0.99974793,1.0,233742.0
HK1155112TTW110,7501,2025-08-11,0.14999818175206373,0.15231109,0.002312904902599361,0.99970406,1.0,233742.0
HK1155112TTW110,AB75,2025-07-28,0.2,0.20069325,0.0006932497024536022,0.99969435,1.0,219992.0
HK1155112TTW115,7501,2025-11-17,0.4,0.40018493,0.00018492937088010475,0.99960524,1.0,164994.0
HK1155112TTW120,AB75,2025-07-07,0.2,0.20075573,0.0007557302713394054,0.99983704,1.0,219992.0
HK1155112TTW130,AB75,2025-11-17,0.4,0.3933869,-0.006613099575042747,0.9997416,1.0,164994.0
HK1155113BWHT055,AB75,2025-08-18,0.1499968748046753,0.152814,0.0028171260402801435,0.9999174,1.0,135992.0
HK1155113BWHT060,7501,2025-08-25,0.2,0.19927981,-0.0007201850414276234,0.99993753,1.0,127992.0
HK1155113BWHT060,7501,2026-02-02,0.19994999687480466,0.20827144,0.008321446969036889,0.9999436,1.0,128000.0
HK1155113BWHT060,AB75,2025-07-14,0.1499968748046753,0.15162463,0.001627760057270805,0.9999279,1.0,135992.0
HK1155113BWHT060,AB75,2025-10-06,0.05417118093174431,0.09494881,0.040777632387461925,0.99989545,2.0,226980.0
HK1155113BWHT065,7501,2025-05-12,0.2,0.2034558,0.003455805778503407,0.99962485,1.0,127992.0
HK1155113BWHT065,AB75,2025-06-02,0.1111188276963678,0.121851675,0.01073284751601547,0.9998952,2.0,255980.0
HK1155113BWHT065,AB75,2025-11-24,0.17648356496801235,0.18754943,0.011065862183667646,0.99982256,2.0,223980.0
HK1155113BWHT070,7501,2025-05-12,0.2,0.20039724,0.0003972381353378185,0.999928,1.0,127992.0
HK1155113BWHT070,7501,2025-06-09,0.2,0.1959525,-0.004047495126724254,0.99994373,1.0,127992.0
HK1155113BWHT070,AB75,2025-04-21,0.17499843740233764,0.17311239,-0.0018860449768005327,0.9998915,2.0,263984.0
HK1155113BWHT070,AB75,2025-06-16,0.1499968748046753,0.15218692,0.0021900404737594525,0.9999399,1.0,135992.0
HK1155113BWHT070,AB75,2025-08-11,0.1499968748046753,0.149015,-0.000981880302607735,0.9999336,1.0,135992.0
